,LGU+ 미디어플랫폼 MSA전환 개발항목 검토,,,,,,,,, ,,,,,,, ,,,,,,,,,,,,,,,,,
,구분,,,,대상구분,,,,,,,,,,,,,개발 정보,,,,,,,,,,,,,,,,
,요구사항ID,상태,시스템,기능,세부반영구분,Phase 구분,오픈일정,재조정 0708,주차별 오픈일정,대메뉴,중메뉴,소메뉴,Domain,서비스/운영 구분,요구사항명,API,설명,CUD 여부,CUD 여부 검증,NAS 사용,실시간,캐시필요,개발 난이도,UI,통계,내부연동,외부연동,DB,캐시,배치,아이들나라 대상,"시험자동화
,IMCS_ADMIN_063,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,오류 검수자 리스트 조회 요청,스케줄,운영,API > 오류 검수자 리스트 조회 요청,API,,,,,,,하,,,연동,연동,,,,,,공통,
,IMCS_ADMIN_065,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,스틸컷 이미지 정보 전송,VOD_컨텐츠,운영,API > 스틸컷 이미지 정보 전송,API,,,,,,,하,,,연동,연동,,,,,,공통,
,IMCS_ADMIN_066,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,오류검사 컨텐츠 편성 카테고리 조회 요청,스케줄,운영,API > 오류검사 컨텐츠 편성 카테고리 조회 요청,API,,,,,,,하,,,연동,연동,,,,,,공통,
,IMCS_ADMIN_069,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,4D VOD 배포 공정 현황 정보 연동,컨텐츠 입수,운영,API > 4D VOD 배포 공정 현황 정보 연동,API,,,,,,,하,,,연동,연동,,,,,,모바일,
,IMCS_ADMIN_075,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,공정감시,컨텐츠 입수,운영,공정감시 > 공정감시,,,,,,,,중,,,연동,,,,배치,,,공통,
,IMCS_ADMIN_078,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,메타변경정보 전송,VOD_컨텐츠,운영,MeCS 연동 > 메타변경정보 전송,API,,,,,,,상,,,,,,,,,,공통,
,IMCS_ADMIN_079,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,키워드 변경정보 전송,VOD_컨텐츠,운영,MeCS 연동 > 키워드 변경정보 전송,API,,,,,,,상,,,,,,,,,,공통,
,IMCS_ADMIN_080,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,메타변경정보 전송,VOD_컨텐츠,운영,EMS 연동 > 메타변경정보 전송,API,,,,,,,상,,,,,,,,,,공통,
,IMCS_ADMIN_081,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,메타일괄변경,VOD_컨텐츠,운영,메타스케줄 > 메타일괄변경,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_082,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,키워드 일괄정보변경,VOD_컨텐츠,운영,메타구조화 > 키워드 일괄정보변경,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_083,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,앨범 키워드 정보변경,VOD_컨텐츠,운영,메타구조화 > 앨범 키워드 정보변경,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_084,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,예약노출,VOD_편성,운영,노출 > 예약노출,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_085,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,상시 카테고리 복사,VOD_편성,운영,카테고리복사 > 상시 카테고리 복사,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_086,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,일괄 카테고리 복사,VOD_편성,운영,카테고리복사 > 일괄 카테고리 복사,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_087,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,편성만료,VOD_편성,운영,편성만료 > 편성만료,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_089,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,일반 카테고리 버전업,VOD_편성,운영,버전업 > 일반 카테고리 버전업,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_090,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,긴급 카테고리 버전업,VOD_편성,운영,버전업 > 긴급 카테고리 버전업,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_091,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,앨범서비스시작,VOD_편성,운영,앨범 > 앨범서비스시작,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_092,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,앨범서비스종료,VOD_편성,운영,앨범 > 앨범서비스종료,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_093,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,앨범서비스만료,VOD_편성,운영,앨범 > 앨범서비스만료,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_094,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,UFLIX서비스시작,VOD_편성,운영,UFLIX > UFLIX서비스시작,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_095,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,UFLIX서비스종료,VOD_편성,운영,UFLIX > UFLIX서비스종료,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_099,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,옴니뷰 모니터링,VOD_컨텐츠,운영,큐시트 > 옴니뷰 모니터링,,,,,,,,하,,,,,,,배치,,,아이돌라이브,
,IMCS_ADMIN_100,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,슈퍼ID 일괄등록,VOD_컨텐츠,운영,시리즈 > 슈퍼ID 일괄등록,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_101,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,슈퍼ID 일괄삭제,VOD_컨텐츠,운영,시리즈 > 슈퍼ID 일괄삭제,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_102,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,CP별 가격정책,VOD_컨텐츠,운영,과금 > CP별 가격정책,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_103,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,유무료 자동전환,상품,운영,과금 > 유무료 자동전환,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_167,,IMCS,ADMIN,,3차,,2차,,BPAS,배치 Agent,연관VOD 자동삭제,VOD_컨텐츠,운영,연관VOD > 연관VOD 자동삭제,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_104,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,앨범 배포완료 체크,VOD_편성,운영,신규스케줄 앨범 제어 > 앨범 배포완료 체크 (배포등록에서 변경함),,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_105,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,노출처리,VOD_편성,운영,신규스케줄 앨범 제어 > 노출처리,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_106,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,비노출처리,VOD_편성,운영,신규스케줄 앨범 제어 > 비노출처리,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_107,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,자동편성,VOD_편성,운영,신규 스케줄 카테고리 제어 > 자동편성,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_108,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,상품등록,상품,운영,신규 스케줄 상품 제어 > 상품등록,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_109,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,앨범매핑,VOD_컨텐츠,운영,신규 스케줄 어셋 제어 > 앨범매핑,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_110,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,스케줄 매핑,스케줄,운영,신규 스케줄 어셋 제어 > 스케줄 매핑,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_111,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,퀵배포 편성등록,VOD_편성,운영,신규 스케줄 퀵배포 제어 > 퀵배포 편성등록,,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_112,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,과금변경,VOD_컨텐츠,운영,변경 스케줄 상품 제어 > 과금변경,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_113,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,화질노출/비노출,VOD_컨텐츠,운영,변경 스케줄 상품 제어 > 화질노출/비노출,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_114,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,상품변경,상품,운영,변경 스케줄 상품 제어 > 상품변경,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_115,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,CP변경,VOD_컨텐츠,운영,변경 스케줄 상품 제어 > CP변경,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_116,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,시작일/종료일변경,VOD_컨텐츠,운영,변경 스케줄 앨범 제어 > 시작일/종료일변경,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_117,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,유효기간변경,VOD_컨텐츠,운영,변경 스케줄 앨범 제어 > 유효기간변경,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_118,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,자막변경,VOD_컨텐츠,운영,변경 스케줄 앨범 제어 > 자막변경,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_119,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,극장동시/최초상영,VOD_컨텐츠,운영,변경 스케줄 앨범 제어 > 극장동시/최초상영,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_120,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,줄거리노출,VOD_컨텐츠,운영,변경 스케줄 프로모션 제어 > 줄거리노출,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_121,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,포스터노출,VOD_컨텐츠,운영,변경 스케줄 프로모션 제어 > 포스터노출,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_122,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,아이콘노출,VOD_컨텐츠,운영,변경 스케줄 프로모션 제어 > 아이콘노출,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_126,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,앨범 즉시시작,VOD_편성,운영,변경 스케줄 후처리 > 앨범 즉시시작,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_127,,IMCS,ADMIN,,3차,,2차,,BPAS,스케줄 Agent,앨범 즉시종료,VOD_편성,운영,변경 스케줄 후처리 > 앨범 즉시종료,,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_130,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,ADI 입수,컨텐츠 입수,운영,API > ADI 입수,API,,,,,,,하,,,,,,,,,,공통,
,IMCS_ADMIN_131,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,포스터 파일 입수,컨텐츠 입수,운영,API > 포스터 파일 입수,API,,,,,,,하,,,,,,,,,,공통,
,IMCS_ADMIN_132,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,ADI 입수,컨텐츠 입수,운영,메타입수 > ADI 입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_133,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,프로모션 ADI 입수,컨텐츠 입수,운영,메타입수 > 프로모션 ADI 입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_134,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,EMS 메타입수,컨텐츠 입수,운영,메타입수 > EMS 메타입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_135,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,앨범이미지 메타입수,컨텐츠 입수,운영,메타입수 > 앨범이미지 메타입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_136,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,자막 메타입수,컨텐츠 입수,운영,메타입수 > 자막 메타입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_137,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,프로모션 포스터 메타입수,컨텐츠 입수,운영,메타입수 > 프로모션 포스터 메타입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_138,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,영상물리파일 입수,컨텐츠 입수,운영,파일입수 > 영상물리파일 입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_139,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,포스터 파일 입수,컨텐츠 입수,운영,파일입수 > 포스터 파일 입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_168,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,포스터 파일 입수 AWS 업로드,입수,운영,파일입수 > 포스터 파일 입수 > AWS 업로드,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_140,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,자막 파일 입수,컨텐츠 입수,운영,파일입수 > 자막 파일 입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_141,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,프로모션 영상 입수,컨텐츠 입수,운영,파일입수 > 프로모션 영상 입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_142,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,앨범이미지 입수,컨텐츠 입수,운영,파일입수 > 앨범이미지 입수,,,,,,,,하,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_143,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,스틸컷 입수,컨텐츠 입수,운영,파일입수 > 스틸컷 입수,,,,,,,,하,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_144,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,광고 배포여부 관리,컨텐츠 입수,운영,상태등록 > 광고 배포여부 관리,,,,,,,,하,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_145,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,어셋 배포상태 재구성,컨텐츠 입수,운영,상태등록 > 어셋 배포상태 재구성,,,,,,,,하,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_146,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,퀵배포 인덱스 요청 등록,컨텐츠 입수,운영,인덱스 > 퀵배포 인덱스 요청 등록,,,,,,,,중,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_147,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,물리파일 배포여부 전송,컨텐츠 입수,운영,MeCS > 물리파일 배포여부 전송,,,,,,,,하,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_148,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,입수 Agent,노드정보 전송,컨텐츠 입수,운영,MeCS > 노드정보 전송,API,,,,,,,하,,,연동,연동,,,,,,공통,
,IMCS_ADMIN_149,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,통합 메타입수,컨텐츠 입수,운영,API > 통합 메타입수,API,,,,,,,하,,,연동,연동,,,,,,공통,
,IMCS_ADMIN_150,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,메타변경입수,컨텐츠 입수,운영,메타입수 > 메타변경입수,API,,,,,,,하,,,연동,연동,,,,,,공통,
,IMCS_ADMIN_151,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,CP변경입수,컨텐츠 입수,운영,메타입수 > CP변경입수,,,,,,,,하,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_152,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,CODE정보입수,컨텐츠 입수,운영,메타입수 > CODE정보입수,,,,,,,,하,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_153,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,인물정보입수,컨텐츠 입수,운영,메타입수 > 인물정보입수,,,,,,,,하,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_154,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,인물그룹정보입수,컨텐츠 입수,운영,메타입수 > 인물그룹정보입수,,,,,,,,하,,,연동,연동,,,배치,,,공통,
,IMCS_ADMIN_155,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,VOD인물정보입수,컨텐츠 입수,운영,메타입수 > VOD인물정보입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_156,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,VOD인물매핑입수,컨텐츠 입수,운영,메타입수 > VOD인물매핑입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_157,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,씨네21리뷰입수,컨텐츠 입수,운영,메타입수 > 씨네21리뷰입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_158,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,IMDB리뷰입수,컨텐츠 입수,운영,메타입수 > IMDB리뷰입수,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_159,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,CMC Agent,영진위메타,컨텐츠 입수,운영,메타입수 > 영진위메타,,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_160,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,AI Meta Agent,음원 메타 수집,컨텐츠 입수,운영,AI 메타 수집 > 음원 메타 수집,API,,,,,,,하,,,,,,,,,,IPTV,
,IMCS_ADMIN_161,,IMCS,ADMIN,,2차 → 3차,,2차,,BPAS,AI Meta Agent,코너 메타 수집,컨텐츠 입수,운영,AI 메타 수집 > 코너 메타 수집,API,,,,,,,하,,,,,,,,,,IPTV,
,IMCS_ADMIN_201,추가,IMCS,ADMIN,,3차,,2차,,BPAS,,,컨텐츠 입수,운영,OTT 메타 관리 페이지,,,,,,,,,,,,,,,,,,IPTV,
,IMCS_ADMIN_202,추가,IMCS,ADMIN,,3차,,2차,,BPAS,,,컨텐츠 입수,운영,OTT 마스터/정책 정보 관리,,,,,,,,,,,,,,,,,,IPTV,
,IMCS_ADMIN_203,추가,IMCS,ADMIN,,3차,,2차,,BPAS,,,컨텐츠 입수,운영,OTT 편성 관리,,,,,,,,,,,,,,,,,,IPTV,
,IMCS_ADMIN_204,추가,IMCS,ADMIN,,3차,,2차,,BPAS,,,컨텐츠 입수,운영,유치원 특화 콘텐츠 리스트 관리,,,,,,,,,,,,,,,,,,IPTV,
,IMCS_ADMIN_205,추가,IMCS,ADMIN,,3차,,2차,,BPAS,,,컨텐츠 입수,운영,유치원특화 콘텐츠 앨범별 상세 정보 관리,,,,,,,,,,,,,,,,,,IPTV,
,IMCS_ADMIN_206,추가,IMCS,ADMIN,,3차,,2차,,BPAS,,,컨텐츠 입수,운영,확장메타 관리 기능 수정,,,,,,,,,,,,,,,,,,IPTV,
,IMCS_ADMIN_207,추가,IMCS,ADMIN,,3차,,2차,,BPAS,,,컨텐츠 입수,운영,유치원 특화 메타 태깅 일괄 처리 (배치 Agent),,,,,,,,,,,,,,,,,,IPTV,
,IMCS_ADMIN_016,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,스케줄,상품등록,N/A,N/A,스케줄 > 상품등록,,,,,,,,중,UI,,,,,,,,,,
,IMCS_ADMIN_055,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,아이들나라,퀴즈메뉴관리,N/A,N/A,아이들나라 > 퀴즈메뉴관리 (업무 오기재),,,,,,,,하,UI,,,,,,,아이들나라,,아이들나라,
,IMCS_ADMIN_056,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,아이들나라,퀴즈효과관리,N/A,N/A,아이들나라 > 퀴즈효과관리 (업무 오기재),,,,,,,,하,UI,,,,,,,아이들나라,,아이들나라,
,IMCS_ADMIN_064,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,EMS스케줄연동,N/A,N/A,API > EMS스케줄연동 (외부업무 오기재),API,,,,,,,중,,,연동,연동,,,,,,공통,
,IMCS_ADMIN_067,중복 or 제외,IMCS,ADMIN,3차,3차,,,,BPAS,배치 Agent,MeCS 스케줄 공정 현황 정보 변동,컨텐츠 입수,운영,API > MeCS 스케줄 공정 현황 정보 변동 (미시영압므),API,,,,,,,하,,,연동,연동,,,,,,공통,
,IMCS_ADMIN_068,중복 or 제외,IMCS,ADMIN,3차,3차,,,,BPAS,배치 Agent,EMS 스케줄 공정 현황 정보 연동,컨텐츠 입수,운영,API > EMS 스케줄 공정 현황 정보 연동 (미사용업무),API,,,,,,,하,,,연동,연동,,,,,,공통,
,IMCS_ADMIN_070,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,MeCS스케줄연동,N/A,N/A,API > MeCS스케줄연동 (외부업무 오기재),API,,,,,,,중,,,,,,,,,,공통,
,IMCS_ADMIN_071,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,재배포 스케줄 정보 전송,N/A,N/A,MeCS 연동 > 재배포 스케줄 정보 전송 (증복 : API > MeCS 스케줄 공정 현황 정보 변동),API,,,,,,,중,,,연동,,,,,,,공통,
,IMCS_ADMIN_072,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,스케줄 정보 전송,N/A,N/A,EMS 연동 > 스케줄 정보 전송 (중복 : EMS 스케줄 공정 현황 정보 연동),API,,,,,,,중,,,연동,,,,,,,공통,
,IMCS_ADMIN_073,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,자막 재배포 요청,N/A,N/A,EMS 연동 > 자막 재배포 요청 (외부업무 오기재),API,,,,,,,하,,,연동,,,,,,,공통,
,IMCS_ADMIN_074,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,셋탑 검수 리스트 전송,N/A,N/A,오류검사 > 셋탑 검수 리스트 전송 (외부업무 오기재),API,,,,,,,하,,,연동,,,,,,,공통,
,IMCS_ADMIN_076,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,스케줄 정보 공정 조회 및 Lock 처리 요청 전송 (MeCS),N/A,N/A,외부연동 > 스케줄 정보 공정 조회 및 Lock 처리 요청 전송 (MeCS) (외부업무 오기재),API,,,,,,,상,,,,,,,,,,공통,
,IMCS_ADMIN_077,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,스케줄 정보 공정 조회 및 Lock 처리 요청 전송 (EMS),N/A,N/A,외부연동 > 스케줄 정보 공정 조회 및 Lock 처리 요청 전송 (EMS) (외부업무 오기재),API,,,,,,,상,,,,,,,,,,공통,
,IMCS_ADMIN_088,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,CMC 자동편성,N/A,N/A,자동편성 > CMC 자동편성 (현재 미사용 업무),,,,,,,,상,,,,,,,배치,,,공통,
,IMCS_ADMIN_096,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,PPS 서비스 시작,N/A,N/A,PPS > PPS 서비스 시작 (현재 미사용 업무),,,,,,,,중,,,,,,,배치,,,,
,IMCS_ADMIN_097,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,PPS 서비스 종료,N/A,N/A,PPS > PPS 서비스 종료 (현재 미사용 업무),,,,,,,,중,,,,,,,배치,,,,
,IMCS_ADMIN_098,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,배치 Agent,PPS 만료,N/A,N/A,PPS > PPS 만료 (현재 미사용 업무),,,,,,,,중,,,,,,,배치,,,,
,IMCS_ADMIN_123,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,스케줄 Agent,가격변경,N/A,N/A,변경 스케줄 PPS 제어 > 가격변경 (현재 미사용 업무),,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_124,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,스케줄 Agent,시작일/종료일변경,N/A,N/A,변경 스케줄 PPS 제어 > 시작일/종료일변경 (현재 미사용 업무),,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_125,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,스케줄 Agent,유효기간변경,N/A,N/A,변경 스케줄 PPS 제어 > 유효기간변경 (현재 미사용 업무),,,,,,,,하,,,,,,,배치,,,공통,
,IMCS_ADMIN_128,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,스케줄 Agent,PPS 즉시시작,N/A,N/A,변경 스케줄 후처리 > PPS 즉시시작 (현재 미사용 업무),,,,,,,,중,,,,,,,배치,,,공통,
,IMCS_ADMIN_129,중복 or 제외,IMCS,ADMIN,,5차,,,,BPAS,스케줄 Agent,PPS 즉시종료,N/A,N/A,변경 스케줄 후처리 > PPS 즉시종료 (현재 미사용 업무),,,,,,,,중,,,,,,,배치,,,공통,
,MIMS_IPTV_001,,MIMS,IPTV,1차,2차 → 3차,2023-02-15,4차,2023-02-15,API,IPTV 서비스,시청,개인화,서비스,시청 예약 추가,/smartux/addReservedProgram,"푸시(Inner API+ Outer 연동 필요)  기능 선 오픈 필요
IPTV에 등록되면 Mobile에 푸쉬 되어야 함. ",C,RC,,,,중,,,,,,,,,,IPTV,
,MIMS_IPTV_002,,MIMS,IPTV,1차,2차 → 3차,2023-02-15,4차,2023-02-15,API,IPTV 서비스,시청,개인화,서비스,시청 예약 삭제,/smartux/removeReservedProgram,"푸시(Inner API+ Outer 연동 필요)  기능 선 오픈 필요
IPTV에 등록되면 Mobile에 푸쉬 되어야 함. ",D,D,,,,중,,,,,,,,,,IPTV,
,MIMS_IPTV_003,,MIMS,IPTV,1차,2차 → 3차,2023-02-15,4차,2023-02-15,API,IPTV 서비스,시청,개인화,서비스,시청 예약 목록 전체 삭제,/smartux/removeAllReservedProgram,"푸시(Inner API+ Outer 연동 필요)  기능 선 오픈 필요
IPTV에 등록되면 Mobile에 푸쉬 되어야 함. ",D,D,,,,중,,,,,,,,,,IPTV,
